week_id,week_start,week_end,posts_processed,twitter_posts,truth_posts,reposts,original_posts,unique_nodes,edge_count,negative_posts,neutral_posts,positive_posts,top_topic,top_topic_node,top_topic_count,top_entity,top_entity_node,top_entity_count,top_nodes_json
2017-W19,2017-05-08,2017-05-14,43,43,0,3,40,62,159,18,15,10,Media Communications,topic::media_communications,32,Trump,per::trump,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":32},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":10},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":5},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":5},{""node"":""per::trump"",""label"":""Trump"",""count"":4},{""node"":""per::sally yates"",""label"":""Sally Yates"",""count"":3},{""node"":""per::come"",""label"":""Come"",""count"":3},{""node"":""loc::u. s"",""label"":""U. S"",""count"":3},{""node"":""org::f"",""label"":""F"",""count"":2},{""node"":""loc::russia"",""label"":""Russia"",""count"":2},{""node"":""per::james come"",""label"":""James Come"",""count"":2}]"
2017-W20,2017-05-15,2017-05-21,20,20,0,1,19,25,46,4,9,7,Media Communications,topic::media_communications,10,Russia,loc::russia,2,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":10},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":9},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":5},{""node"":""loc::russia"",""label"":""Russia"",""count"":2},{""node"":""per::clinton"",""label"":""Clinton"",""count"":2},{""node"":""org::h"",""label"":""H"",""count"":1},{""node"":""org::w"",""label"":""W"",""count"":1},{""node"":""per::come"",""label"":""Come"",""count"":1},{""node"":""loc::turkey"",""label"":""Turkey"",""count"":1},{""node"":""per::ce"",""label"":""Ce"",""count"":1},{""node"":""per::re"",""label"":""Re"",""count"":1},{""node"":""mention::whitehouse"",""label"":""@whitehouse"",""count"":1}]"
2017-W21,2017-05-22,2017-05-28,35,35,0,2,33,38,99,8,7,20,Media Communications,topic::media_communications,19,Nato,org::nato,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":19},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":12},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":7},{""node"":""mention::flotus"",""label"":""@flotus"",""count"":4},{""node"":""org::nato"",""label"":""Nato"",""count"":4},{""node"":""mention::netanyahu"",""label"":""@netanyahu"",""count"":3},{""node"":""loc::brussels"",""label"":""Brussels"",""count"":3},{""node"":""hashtag::fakenews"",""label"":""#fakenews"",""count"":3},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":2},{""node"":""per::anyahu"",""label"":""Anyahu"",""count"":2},{""node"":""per::melania"",""label"":""Melania"",""count"":2},{""node"":""per::net"",""label"":""Net"",""count"":2}]"
2017-W22,2017-05-29,2017-06-04,42,42,0,11,31,62,180,13,10,19,Media Communications,topic::media_communications,23,America,loc::america,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":23},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":9},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":9},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":8},{""node"":""loc::america"",""label"":""America"",""count"":4},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4},{""node"":""per::trump"",""label"":""Trump"",""count"":4},{""node"":""loc::u. s"",""label"":""U. S"",""count"":3},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":3},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":3},{""node"":""hashtag::memorialday"",""label"":""#memorialday"",""count"":2},{""node"":""loc::arlington national cemetery"",""label"":""Arlington National Cemetery"",""count"":2}]"
2017-W23,2017-06-05,2017-06-11,36,36,0,3,33,59,148,13,6,17,Media Communications,topic::media_communications,13,America,loc::america,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":13},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":10},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":8},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":5},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":5},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":4},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":4},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":3},{""node"":""loc::america"",""label"":""America"",""count"":3},{""node"":""loc::qatar"",""label"":""Qatar"",""count"":2},{""node"":""org::house"",""label"":""House"",""count"":2}]"
2017-W24,2017-06-12,2017-06-18,46,46,0,8,38,66,181,14,10,22,Media Communications,topic::media_communications,24,Wisconsin,loc::wisconsin,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":24},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":10},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":6},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":4},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":4},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":4},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":3},{""node"":""loc::wisconsin"",""label"":""Wisconsin"",""count"":3},{""node"":""hashtag::maga"",""label"":""#maga"",""count"":3},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":2},{""node"":""org::c"",""label"":""C"",""count"":2}]"
2017-W25,2017-06-19,2017-06-25,56,56,0,5,51,65,169,24,9,23,Media Communications,topic::media_communications,25,Georgia,loc::georgia,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":25},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":19},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":15},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":14},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":5},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":4},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":4},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":4},{""node"":""loc::georgia"",""label"":""Georgia"",""count"":3},{""node"":""per::trump"",""label"":""Trump"",""count"":3},{""node"":""loc::russia"",""label"":""Russia"",""count"":3},{""node"":""org::h"",""label"":""H"",""count"":2}]"
2017-W26,2017-06-26,2017-07-02,67,67,0,10,57,79,247,27,19,21,Media Communications,topic::media_communications,39,America,loc::america,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":39},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":13},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":12},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":10},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""loc::america"",""label"":""America"",""count"":5},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":5},{""node"":""org::house"",""label"":""House"",""count"":5},{""node"":""loc::russia"",""label"":""Russia"",""count"":4},{""node"":""mention::whitehouse"",""label"":""@whitehouse"",""count"":4},{""node"":""per::trump"",""label"":""Trump"",""count"":4},{""node"":""per::obama"",""label"":""Obama"",""count"":3}]"
2017-W27,2017-07-03,2017-07-09,47,47,0,2,45,60,155,8,8,31,Foreign Policy Diplomacy,topic::foreign_policy_diplomacy,21,Poland,loc::poland,6,"[{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":21},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":21},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":8},{""node"":""loc::poland"",""label"":""Poland"",""count"":6},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":5},{""node"":""loc::north korea"",""label"":""North Korea"",""count"":4},{""node"":""hashtag::usa"",""label"":""#usa"",""count"":4},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":3},{""node"":""loc::germany"",""label"":""Germany"",""count"":3},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":3},{""node"":""loc::china"",""label"":""China"",""count"":3},{""node"":""per::putin"",""label"":""Putin"",""count"":3}]"
2017-W28,2017-07-10,2017-07-16,63,63,0,11,52,79,216,19,14,30,Media Communications,topic::media_communications,37,France,loc::france,6,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":37},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":12},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":10},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":10},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":9},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":8},{""node"":""mention::emmanuelmacron"",""label"":""@emmanuelmacron"",""count"":7},{""node"":""loc::france"",""label"":""France"",""count"":6},{""node"":""org::senate"",""label"":""Senate"",""count"":5},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4},{""node"":""loc::u. s"",""label"":""U. S"",""count"":4},{""node"":""loc::united states"",""label"":""United States"",""count"":3}]"
2017-W29,2017-07-17,2017-07-23,42,42,0,2,40,55,136,15,8,19,Media Communications,topic::media_communications,24,America,loc::america,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":24},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":9},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":5},{""node"":""loc::america"",""label"":""America"",""count"":4},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":4},{""node"":""org::f"",""label"":""F"",""count"":3},{""node"":""loc::u. s"",""label"":""U. S"",""count"":3},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":3},{""node"":""org::senate"",""label"":""Senate"",""count"":2},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":2},{""node"":""loc::germany"",""label"":""Germany"",""count"":2}]"
2017-W30,2017-07-24,2017-07-30,74,74,0,2,72,93,247,32,14,28,Media Communications,topic::media_communications,23,Senate,org::senate,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":23},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":21},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":18},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":11},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""org::senate"",""label"":""Senate"",""count"":7},{""node"":""loc::america"",""label"":""America"",""count"":5},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":5},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":5},{""node"":""loc::ohio"",""label"":""Ohio"",""count"":5},{""node"":""loc::russia"",""label"":""Russia"",""count"":4},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4}]"
2017-W31,2017-07-31,2017-08-06,48,48,0,14,34,65,156,7,11,30,Media Communications,topic::media_communications,34,Trump,per::trump,4,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":34},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":8},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":6},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":5},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":4},{""node"":""per::trump"",""label"":""Trump"",""count"":4},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":4},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":4},{""node"":""loc::west virginia"",""label"":""West Virginia"",""count"":4},{""node"":""loc::white house"",""label"":""White House"",""count"":3},{""node"":""hashtag::maga"",""label"":""#maga"",""count"":3}]"
2017-W32,2017-08-07,2017-08-13,65,65,0,24,41,81,250,20,29,16,Media Communications,topic::media_communications,45,Trump,per::trump,10,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":45},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":12},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":11},{""node"":""per::trump"",""label"":""Trump"",""count"":10},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":10},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":9},{""node"":""loc::north korea"",""label"":""North Korea"",""count"":7},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":6},{""node"":""loc::u. s"",""label"":""U. S"",""count"":6},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":5},{""node"":""loc::charlottesville"",""label"":""Charlottesville"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":4}]"
